1,2019,277,1828,1,26.4968,100,10.52082,1045.546,10.50512,38.94592,3.631504,321.2375,5.505686,333.8051,2840,3.628273,328.0472,3.429398,294.8936,6.296628,286.2996,1821,"NAN","NAN",199.8794,293.9668,26.2853,405.0597,1.11,3000,34611,0,0,0,-74.40294,-75.91438,-75.81097,0,-75.3761
1,2019,277,1829,1,26.49606,100,10.52943,1045.56,10.49415,38.55534,4.675038,282.3703,6.082306,325.1912,2940,4.153271,306.6941,3.47489,292.6766,6.296628,286.2996,1821,"NAN","NAN",277.9979,291.2936,37.19724,404.6806,1.11,3000,34611,0,0,0,-74.4039,-75.91566,-75.81142,0,-75.37699
1,2019,277,1830,1,26.49652,100,10.51412,1045.848,10.42602,37.66912,4.799338,324.2764,6.655892,333.1133,3010,4.737188,309.8224,3.407718,295.269,6.655892,333.1133,1831,"NAN","NAN",160.2203,286.768,20.75224,397.2278,1.11,3000,34611,0,0,0,-74.4002,-75.9127,-75.80447,0,-75.37246
1,2019,277,1831,1,26.49307,100,10.53272,1045.832,10.35927,38.28581,3.682898,311.8716,6.194627,323.8949,3155,4.241118,318.9694,3.417552,297.4524,6.655892,333.1133,1831,"NAN","NAN",156.7576,286.9542,19.58339,394.7817,1.11,3000,34611,0,0,0,-74.39623,-75.90755,-75.79282,0,-75.36554
1,2019,277,1832,1,26.49301,100,10.53145,1045.824,10.3304,37.37405,3.688549,309.8717,5.75575,315.5751,3200,3.685723,310.8744,3.547206,303.2869,6.655892,333.1133,1831,"NAN","NAN",215.552,287.3287,28.42565,395.6557,1.11,3000,34611,0,0,0,-74.39779,-75.91096,-75.80168,0,-75.37014
1,2019,277,1833,1,26.48489,100,10.52949,1045.914,10.29184,37.22926,3.929954,299.7844,5.15833,332.0949,3300,3.809251,305.4749,3.600005,307.557,6.655892,333.1133,1831,"NAN","NAN",332.0004,290.9669,44.99798,397.8802,1.11,3000,34611,0,0,0,-74.39782,-75.9107,-75.80428,0,-75.37094
1,2019,277,1834,1,26.48111,100,10.50817,1045.456,10.31861,37.14671,3.132311,330.3226,5.30902,340.406,3410,3.531132,316.8081,3.649165,312.9544,6.655892,333.1133,1831,"NAN","NAN",398.3388,294.9899,53.773,402.3349,1.11,3000,34611,0,0,0,-74.40237,-75.91495,-75.80842,0,-75.37525
1,2019,277,1835,1,26.4696,100,10.5155,1045.799,10.34875,36.81554,3.784671,303.1714,4.93411,271.7308,3555,3.458491,315.384,3.840538,314.5773,6.655892,333.1133,1831,"NAN","NAN",556.1032,300.0893,77.26819,408.191,1.11,3000,34611,0,0,0,-74.39578,-75.9078,-75.79753,0,-75.36704
1,2019,277,1836,1,26.46228,100,10.5281,1045.526,10.32258,36.5758,4.591294,320.8038,5.918006,325.379,3620,4.187982,311.6266,3.95406,315.5556,6.655892,333.1133,1831,"NAN","NAN",699.1825,303.9986,97.60856,416.0392,1.11,3000,34611,0,0,0,-74.39082,-75.90273,-75.78758,0,-75.36038
1,2019,277,1837,1,26.45386,100,10.54208,1045.559,10.31357,36.86824,4.024387,324.0173,5.929599,339.47,3700,4.307841,322.3278,3.993994,314.3401,6.655892,333.1133,1831,"NAN","NAN",698.644,306.3404,96.30246,421.4894,1.11,3000,34611,0,0,0,-74.39163,-75.9044,-75.7978,0,-75.3646
